source,source_id,role,business_name,contact_name,phone,email,website,street,city,state,zip,address_full,services,inspection_status,usda_establishment_number,source_url,lat,lng,geocode_source
IMPPA,imppa-supplier-122,supplier,Indiana Farm Bureau Unc.,Colette Childress,317-692-7886,cchildress@infb.org,,P.O. Box 1290,Indianapolis,IN,46206,"P.O. Box 1290 Indianapolis, IN 46206",,,,https://imppa.org/member-directory/,39.760267,-86.161071,zip-centroid
IMPPA,imppa-supplier-123,supplier,Indiana Pork,Josh Trenary,317-872-7500,jtrenary@inpork.org,,"8425 Keystone Crossing, Ste. 200",Indianapolis,IN,46240,"8425 Keystone Crossing, Ste. 200 Indianapolis, IN 46240",,,,https://imppa.org/member-directory/,39.909977228378,-86.115169964165,census-exact
IMPPA,imppa-supplier-124,supplier,Indiana State Department of Agriculture,David Coates,317-517-7529,dcoates@isda.in.gov,,"One North Capitol Ave., Ste 600",Indianapolis,IN,46204,"One North Capitol Ave., Ste 600 Indianapolis, IN 46204",,,,https://imppa.org/member-directory/,39.767214168682,-86.16164334498,census-exact
IMPPA,imppa-supplier-125,supplier,International Collagen Resource,Jennifer Zetah,507-799-0092,sales@intcollagen.com,,249 Sandstone Dr. NW,Eyota,MN,55934,"249 Sandstone Dr. NW Eyota, MN 55934",,,,https://imppa.org/member-directory/,43.997622787825,-92.244694358756,census-exact
IMPPA,imppa-supplier-126,supplier,Jarvis Products Corporation,Jon Jarvis,860-347-7271,sales@jarvisproducts.com,,33 Anderson Rd.,Middletown,CT,06457,"33 Anderson Rd. Middletown, CT 06457",,,,https://imppa.org/member-directory/,41.51709919108,-72.67739794207,census-exact
IMPPA,imppa-supplier-127,supplier,Kent Butchers' Supply Company,Ben DeMots,616-534-4050,ben@kbsmi.com,,4265 Spartan Ind. Dr.,Grandville,MI,49468,"4265 Spartan Ind. Dr. Grandville, MI 49468",,,,https://imppa.org/member-directory/,42.886352511028,-85.736135068328,census-approx
IMPPA,imppa-supplier-128,supplier,Kerres USA,Tom Springman,570-279-2989,tom@kerresusa.com,,140 Choate Circle,Montoursville,PA,17754,"140 Choate Circle Montoursville, PA 17754",,,,https://imppa.org/member-directory/,41.248895899499,-76.892281517999,census-exact
IMPPA,imppa-supplier-129,supplier,Kwalyti Tooling & Machinery Rebuild,Gordon Erickson,630-761-8040,info@kwalyti.com,,1690 E. Fabyan Parkway,Batavia,IL,60510,"1690 E. Fabyan Parkway Batavia, IL 60510",,,,https://imppa.org/member-directory/,41.869014958706,-88.272173742162,census-exact
IMPPA,imppa-supplier-130,supplier,Lanzarini Cutlery,Michael O'Neill,314-435-9504,,,20151 CR 1230,St. James,MO,65559,"20151 CR 1230 St. James, MO 65559",,,,https://imppa.org/member-directory/,38.096321623769,-91.529922639611,census-exact
IMPPA,imppa-supplier-131,supplier,Linker Machines,Michael Hebrank,973-983-0001,mhebrank@linkermachines.com sales@linkermachines.com,,20 Pine St.,Rockaway,NJ,07866,"20 Pine St. Rockaway, NJ 07866",,,,https://imppa.org/member-directory/,40.905140616168,-74.503736062365,census-exact
IMPPA,imppa-supplier-132,supplier,"Madgetech, Inc.",Meredity Orbacz,603-456-2011,info@madgetech.com meredity@madgetech.com,,6 Warner Rd.,Warner,NH,03278,"6 Warner Rd. Warner, NH 03278",,,,https://imppa.org/member-directory/,43.247148342019,-71.745164627235,census-exact
IMPPA,imppa-supplier-133,supplier,Mainca USA,Dale Schmidt,1-877-677-7761 314-351-4677,dale@maincausa.com,,8064 Chivvis Drive,St. Louis,MO,63123,"8064 Chivvis Drive St. Louis, MO 63123",,,,https://imppa.org/member-directory/,38.565252856368,-90.330163922946,census-exact
IMPPA,imppa-supplier-134,supplier,Mar/Co Sales Inc.,David Downs,800-552-9237,dave@marcosalesmn.com,,11972 Riverwood Dr.,Burnsville,MN,55337,"11972 Riverwood Dr. Burnsville, MN 55337",,,,https://imppa.org/member-directory/,44.789220478618,-93.26119542026,census-exact
IMPPA,imppa-supplier-135,supplier,Mark Schad Online,Mark Schad,305-509-3382,mark@markschadonline.com,,16027 Mist Flower Dr.,Alva,FL,33920,"16027 Mist Flower Dr. Alva, FL 33920",,,,https://imppa.org/member-directory/,26.691331388365,-81.694701802552,census-approx
IMPPA,imppa-supplier-136,supplier,McCarthy Food Equipment,Kevin Valenti,317-257-7391,mfe.kevin@yahoo.com mcfoodequipment@cs.com,,2103 W. 58th St.,Indianapolis,IN,46228,"2103 W. 58th St. Indianapolis, IN 46228",,,,https://imppa.org/member-directory/,39.859476765109,-86.199324787284,census-exact
IMPPA,imppa-supplier-137,supplier,Meat Order Pro,Jackie Lingg,920-993-1077,jackie@evolvemgmtsol.com,,513 W. College Ave. Ste. 410,Appleton,WI,54914,"513 W. College Ave. Ste. 410 Appleton, WI 54914",,,,https://imppa.org/member-directory/,44.261763502854,-88.412336894946,census-approx
IMPPA,imppa-supplier-138,supplier,Midwest Perishable Industries,Ian Gilberts,608-268-3883,igilberts@mpi1.com,,4850 Helgesen Dr.,Madison,WI,53718,"4850 Helgesen Dr. Madison, WI 53718",,,,https://imppa.org/member-directory/,43.066109573221,-89.299076717408,census-exact
IMPPA,imppa-supplier-139,supplier,Miller Scales & Food Machines,Shaun Blake,260-482-1548,srb@millerscales.com,,3911 Mobile Ave.,Ft. Wayne,IN,46805,"3911 Mobile Ave. Ft. Wayne, IN 46805",,,,https://imppa.org/member-directory/,41.113268956327,-85.143877356887,census-exact
IMPPA,imppa-supplier-140,supplier,Multivac,John Powers Rich Gardner,847-271-7774,john.powers@multivac.com,,"2400 Ogden Ave., Suite 120",Lisle,IL,60532,"2400 Ogden Ave., Suite 120 Lisle, IL 60532",,,,https://imppa.org/member-directory/,41.789443,-88.083984,zip-centroid
IMPPA,imppa-supplier-141,supplier,Nu Spice,Chris Helton,636-639-0458,chelton@nu-spice.com,,20 Potash Rd.,Iakland,NJ,07436,"20 Potash Rd. Iakland, NJ 07436",,,,https://imppa.org/member-directory/,41.009482379369,-74.237960334006,census-approx
IMPPA,imppa-supplier-142,supplier,"Patty Processing, Inc.",Sherry Simmons,574-935-8439,sherry@pattypaper.com,,1955 N. Oak Dr.,Plymouth,IN,46563,"1955 N. Oak Dr. Plymouth, IN 46563",,,,https://imppa.org/member-directory/,41.358374090389,-86.328936276177,census-approx
IMPPA,imppa-supplier-143,supplier,Phenix Specialty Films LLC,Rich Henderson,888-244-2970,admin@psfpkg.com,,11600 Nobles Chapel Rd.,Elberfeld,IN,47613,"11600 Nobles Chapel Rd. Elberfeld, IN 47613",,,,https://imppa.org/member-directory/,38.172695100604,-87.456759730318,census-exact
IMPPA,imppa-supplier-144,supplier,Piazza Produce,Maddie Holm,765-309-2091,mholm@piazzaproduce.com mpieper@piazzaproduce.com,,5941 W. 82nd St.,Indianapolis,IN,46278,"5941 W. 82nd St. Indianapolis, IN 46278",,,,https://imppa.org/member-directory/,39.90212028055,-86.265124827887,census-exact
IMPPA,imppa-supplier-145,supplier,Poly-clip System,Mike Sullivan,847-949-2800,m.sullivan@polyclip.us,,1000 Tower Rd.,Mundelein,IL,60060,"1000 Tower Rd. Mundelein, IL 60060",,,,https://imppa.org/member-directory/,42.248610109191,-87.987495596451,census-exact
IMPPA,imppa-supplier-146,supplier,PreciPak,Gilbert Williams IV,847-949-2800,gilbert.williams@precipak.us,,1000 Tower Rd.,Mundelein,IL,60060,"1000 Tower Rd. Mundelein, IL 60060",,,,https://imppa.org/member-directory/,42.248610109191,-87.987495596451,census-exact
IMPPA,imppa-supplier-147,supplier,PS Seasoning & Spices/ Pro Smoker N Roaster/ Vortron,Patrick Betts,920-387-5255,pbetts@psseasoning.com,,216 W. Pleasant St.,Iron Ridge,WI,53035,"216 W. Pleasant St. Iron Ridge, WI 53035",,,,https://imppa.org/member-directory/,43.399402381893,-88.53610667442,census-exact
IMPPA,imppa-supplier-148,supplier,"Quality Casing Co., Inc",Pat Darpel,300-328-8701,pdarpel@qualitycasing.com,,P.O. Box 229,Hebron,KY,41048,"P.O. Box 229 Hebron, KY 41048",,,,https://imppa.org/member-directory/,39.087014,-84.703829,zip-centroid
IMPPA,imppa-supplier-149,supplier,Refrigeration Design of Indiana,,317-498-3435,tcouch@coolingdesign.com,,319 E. 350 S.,Rushville,IN,46173,"319 E. 350 S. Rushville, IN 46173",,,,https://imppa.org/member-directory/,39.56136728704,-85.438888242823,census-exact
IMPPA,imppa-supplier-150,supplier,Reichert Spice,,,,,,,IN,,,,,,https://imppa.org/member-directory/,,,
IMPPA,imppa-supplier-151,supplier,Reiser,Mitch Crawford,781-856-9357,mcrawford@reiser.com,,431 William Wallace Dr.,Franklin,TN,37064,"431 William Wallace Dr. Franklin, TN 37064",,,,https://imppa.org/member-directory/,35.887804832673,-86.863160430361,census-exact
IMPPA,imppa-supplier-152,supplier,Reiser,Mike Gotkowski,781-690-5003,mgotkowski@reiser.com,,9148 Westdrum Ct.,Indianapolis,IN,46231,"9148 Westdrum Ct. Indianapolis, IN 46231",,,,https://imppa.org/member-directory/,39.755788093354,-86.325124310912,census-exact
IMPPA,imppa-supplier-153,supplier,Risco,,508-230-3336,,,60 Bristol Dr.,So. Easton,MA,02375,"60 Bristol Dr. So. Easton, MA 02375",,,,https://imppa.org/member-directory/,42.046537791749,-71.073496188826,census-exact
IMPPA,imppa-supplier-154,supplier,"ScottPec, Inc.",Jon Frohling,303-823-5839,jon@scottpec.com,,P.O. Box 550,Box Elder,SD,57719,"P.O. Box 550 Box Elder, SD 57719",,,,https://imppa.org/member-directory/,44.231201,-102.994377,zip-centroid
IMPPA,imppa-supplier-155,supplier,Silver-Clip,Mike Prokurat,734-354-6551,sales@silver-clip.com,,41287 Vincenti Court,Novi,MI,48375,"41287 Vincenti Court Novi, MI 48375",,,,https://imppa.org/member-directory/,42.478772230301,-83.453748695771,census-exact
IMPPA,imppa-supplier-156,supplier,Standard Fertilizer Company,Joey Roberts,812-663-8391,joey@standardfertilizer.com,,2006 S. Country Rd. 60 SW,Greensburg,IN,47240,"2006 S. Country Rd. 60 SW Greensburg, IN 47240",,,,https://imppa.org/member-directory/,39.306027,-85.478417,zip-centroid
IMPPA,imppa-supplier-157,supplier,Surface Solutions,Tammy Gravelie,317-388-8000,tammy@surfacesolutionsusa.com,,5693 W. 73rd St.,Indianapolis,IN,46278,"5693 W. 73rd St. Indianapolis, IN 46278",,,,https://imppa.org/member-directory/,39.884858357092,-86.261171694875,census-exact
IMPPA,imppa-supplier-158,supplier,TemPac LLC,Robin Bacopoulos,800-482-7225,robin@tempac.net,,5590 Lauby Rd. Suite 10,North Canton,OH,44720,"5590 Lauby Rd. Suite 10 North Canton, OH 44720",,,,https://imppa.org/member-directory/,40.907048668869,-81.430703881114,census-exact
IMPPA,imppa-supplier-159,supplier,"Treif USA, Inc.",Richard Repollet Cornelia Bischoff,203-929-9930,richard.repollet@marel.com cornelia.bischoff@marel.com,,50 Waterview Dr.,Middletown,CT,06457,"50 Waterview Dr. Middletown, CT 06457",,,,https://imppa.org/member-directory/,41.544209,-72.657501,zip-centroid
IMPPA,imppa-supplier-160,supplier,Troyer Foods,Shelly Rassi,571-533-0302,shellyr@troyers.com,,17141 St. Rd. 4,Goshen,IN,46528,"17141 St. Rd. 4 Goshen, IN 46528",,,,https://imppa.org/member-directory/,41.600525,-85.784864,zip-centroid
IMPPA,imppa-supplier-161,supplier,Troyer Foods,John Crites,574-535-8242,john.crites@troyers.com,,P.O. Box 608,Goshen,IN,46527,"P.O. Box 608 Goshen, IN 46527",,,,https://imppa.org/member-directory/,,,
IMPPA,imppa-supplier-162,supplier,UltraSource LLC,Pat Brune,816-753-2150,info@ultrasourceusa.com,,1414 W. 29th St.,Kansas City,MO,64108,"1414 W. 29th St. Kansas City, MO 64108",,,,https://imppa.org/member-directory/,39.075158789577,-94.601307045419,census-exact
IMPPA,imppa-supplier-163,supplier,UW Provision,Nick Marron,608-836-7421 X3167,nick.marron@uwprovision.com,,2315 Pleasant View Rd.,Middletan,WI,53562,"2315 Pleasant View Rd. Middletan, WI 53562",,,,https://imppa.org/member-directory/,43.115952,-89.543473,zip-centroid
IMPPA,imppa-supplier-164,supplier,VC999,Amy Moyer,816-728-2999,marketing@vc999.com,,419 E. 11th Ave.,North Kansas City,MO,64116,"419 E. 11th Ave. North Kansas City, MO 64116",,,,https://imppa.org/member-directory/,39.128654775985,-94.575507940597,census-exact
IMPPA,imppa-supplier-165,supplier,Viskoteepak,Deya Puente,262-697-6566,deya.puente@viskoteepak.com,,1126 88th Ave. Place,Kenosha,WI,53143,"1126 88th Ave. Place Kenosha, WI 53143",,,,https://imppa.org/member-directory/,42.642583129249,-87.9153311638,census-approx
IMPPA,imppa-supplier-166,supplier,Walton's Inc.,Kurt Carter,800-835-2832,kurt@waltons.com,,3639 N. Comotura,Wichita,KS,67226,"3639 N. Comotura Wichita, KS 67226",,,,https://imppa.org/member-directory/,37.749532068824,-97.237010487437,census-approx
IMPPA,imppa-supplier-167,supplier,"World Pac International USA, Inc.",Dan Hiebing,262-598-0062,info@worldpacusa.com,,P.O. Box 742,Sturtevant,WI,53177,"P.O. Box 742 Sturtevant, WI 53177",,,,https://imppa.org/member-directory/,42.704395,-87.933959,zip-centroid
PAMP,pamp-adlers-market,processor,Adler’s Market,,814-342-1993,,,,,PA,,,,,,https://pameatprocessors.org/business-directory/adlers-market,,,
PAMP,pamp-bryan-garman-slaughtering,processor,Bryan Garman Slaughtering,,717-354-6362,,,,,PA,,,,,,https://pameatprocessors.org/business-directory/bryan-garman-slaughtering,,,
PAMP,pamp-barn-stone-farm,processor,Barn Stone Farm,,267-354-0433,,http://N/A,,,PA,,,,,,https://pameatprocessors.org/business-directory/barn-stone-farm,,,
PAMP,pamp-alex-froehlich-packing-co,processor,Alex Froehlich Packing Co.,,814-535-7694,,http://N/A,,,PA,,,,,,https://pameatprocessors.org/business-directory/alex-froehlich-packing-co,,,
WAMP,wamp-1036,processor,Lake Geneva Country Meats,,262-248-3339,,,5907 50 East,Lake Geneva,WI,53147,"5907 State Road 50 East, Lake Geneva, WI 53147, United States",,,,https://wi-amp.com/membership/operators/,42.558204,-88.451878,zip-centroid
WAMP,wamp-2541,processor,7 Foot Cattle Co.,,608-943-6363,,,11623 80,Livingston,WI,53564,"11623 State Road 80, Livingston, WI 53564",,,,https://wi-amp.com/membership/operators/,,,
WAMP,wamp-544,processor,A Butchery Shoppe,,715-778-5016,,,S422 McKay Avenue,Spring Valley,WI,54767,"S422 McKay Avenue, Spring Valley, Wisconsin 54767, United States",,,,https://wi-amp.com/membership/operators/,44.843218884849,-92.238182856285,census-exact
WAMP,wamp-1039,processor,Adams Meats,,715-754-5136,,,Riverside Road,Pella,WI,54950,"Riverside Road, Pella, Wisconsin 54950, United States",,,,https://wi-amp.com/membership/operators/,44.657215,-88.918084,zip-centroid
WAMP,wamp-1187,processor,Almena Meat Company,,715-357-3592,,,199 P,Almena,WI,54805,"199 County Highway P, Almena, Wisconsin 54805, United States",,,,https://wi-amp.com/membership/operators/,45.412059,-92.023537,zip-centroid
WAMP,wamp-2606,processor,"Avon Locker, INC",,608-776-2336,,,12026 23,Darlington,WI,53530,"12026 State Highway 23, Darlington, Wisconsin 53530, United States",,,,https://wi-amp.com/membership/operators/,42.693554,-90.111658,zip-centroid
WAMP,wamp-1153,processor,Badger Ham,,414-241-4486,,,3521 West Lincoln Avenue,Milwaukee,WI,53215,"3521 West Lincoln Avenue, Milwaukee, Wisconsin 53215, United States",,,,https://wi-amp.com/membership/operators/,43.002969450256,-87.958200684974,census-exact
WAMP,wamp-2923,processor,Barnyard Butchers LLC,,920-464-0565,,,"H, Town of Brothertown",Wisconsin,WI,53014,"County Road H, Town of Brothertown, Wisconsin 53014, United States",,,,https://wi-amp.com/membership/operators/,44.026076,-88.176312,zip-centroid
WAMP,wamp-1157,processor,"Beck's Meat Processing, LLC",,920-589-2104,,,448 Clairville Road,Wisconsin,WI,54904,"448 Clairville Road, Wisconsin 54904, United States",,,,https://wi-amp.com/membership/operators/,43.910108363314,-88.64031178077,census-approx
WAMP,wamp-3227,processor,Black & Sons Butcher Co. LLC,,507-458-1941,,,253 East 3rd ST,Winona,MN,55987,"253 East 3rd ST, Winona, MN 55987",,,,https://wi-amp.com/membership/operators/,44.05079774678,-91.631099006662,census-exact
WAMP,wamp-2535,processor,Black River Meats,,715-229-9272,,,W11593 Maplehurst Lane,Withee,WI,54498,"W11593 Maplehurst Lane, Withee, Wisconsin 54498, United States",,,,https://wi-amp.com/membership/operators/,45.063897520051,-90.636801873495,census-approx
WAMP,wamp-1042,processor,Blair Meat Market,,608-989-2510,,,West 4th Street,Blair,WI,54616,"West 4th Street, Blair, Wisconsin 54616, United States",,,,https://wi-amp.com/membership/operators/,44.311465,-91.213854,zip-centroid
WAMP,wamp-3058,processor,Block 49 Meats,,715-456-1730,,,1418 Main Street,Bloomer,WI,54724,"1418 Main Street, Bloomer, Wisconsin 54724, United States",,,,https://wi-amp.com/membership/operators/,45.102180740909,-91.488741072551,census-exact
WAMP,wamp-1163,processor,Block and Cleaver Artisan Meats,,715-349-7282,,,7991 1st Street,Siren,WI,54872,"7991 1st Street, Siren, Wisconsin 54872, United States",,,,https://wi-amp.com/membership/operators/,45.783735533664,-92.396502323536,census-exact
WAMP,wamp-1045,processor,"Bloomington Meats II, LLC",,608-994-2867,,,117 Prospect Street,Bloomington,WI,53804,"117 Prospect Street, Bloomington, Wisconsin 53804, United States",,,,https://wi-amp.com/membership/operators/,42.882792294859,-90.921531561885,census-exact
WAMP,wamp-1167,processor,Brandon Meats and Sausage Inc,,920-346-2227,,,137 South Commercial Street,Brandon,WI,53919,"137 South Commercial Street, Brandon, Wisconsin 53919, United States",,,,https://wi-amp.com/membership/operators/,43.73460929298,-88.781429012787,census-exact
WAMP,wamp-1047,processor,Bubba's Meats,,608-782-8453,,,1248 Redfield St,La Crosse,WI,54601,"1248 Redfield St, La Crosse, WI 54601, United States",,,,https://wi-amp.com/membership/operators/,43.795050753414,-91.23823738487,census-exact
WAMP,wamp-1174,processor,Bunzel's Meat Market,,414-873-7960,,,9015 West Burleigh Street,Milwaukee,WI,53222,"9015 West Burleigh Street, Milwaukee, Wisconsin 53222, United States",,,,https://wi-amp.com/membership/operators/,43.075032671844,-88.025270735364,census-exact
WAMP,wamp-3039,processor,Burbach's Meat Market,,414-466-3291,,,5308 West Hampton Avenue,Milwaukee,WI,53218,"5308 West Hampton Avenue, Milwaukee, Wisconsin 53218, United States",,,,https://wi-amp.com/membership/operators/,43.104721255653,-87.979193374635,census-exact
WAMP,wamp-1177,processor,Bushy's Meat Market,,715-530-1089,,,35501 5th Street,Independence,WI,54747,"35501 5th Street, Independence, Wisconsin 54747, United States",,,,https://wi-amp.com/membership/operators/,44.356495270554,-91.425411994064,census-exact
WAMP,wamp-1180,processor,Butcher Block 66,,715-344-7622,,,66,Wisconsin,WI,54481,"State Highway 66, Wisconsin 54481, United States",,,,https://wi-amp.com/membership/operators/,44.522502,-89.646137,zip-centroid
WAMP,wamp-2767,processor,Butcher Block Market,,715-669-5217,,,605 North Washington Street,Thorp,WI,54771,"605 North Washington Street, Thorp, Wisconsin 54771, United States",,,,https://wi-amp.com/membership/operators/,44.963978151403,-90.800385874853,census-exact
WAMP,wamp-1173,processor,Cain's Processing,,715-948-6328,,,3505 115th Street,Wisconsin,WI,54837,"3505 115th Street, Wisconsin 54837, United States",,,,https://wi-amp.com/membership/operators/,45.714014760913,-92.397113661773,census-approx
WAMP,wamp-2793,processor,Callahan Meats,,218-493-4290,,,12595 160th Avenue South,Minnesota,WI,56514,"12595 160th Avenue South, Minnesota 56514, United States",,,,https://wi-amp.com/membership/operators/,46.659585889877,-96.534384098504,census-approx
WAMP,wamp-1050,processor,Cedar Wedge Farm,,715-758-2166,,,Wedge Road,Wisconsin,WI,54107,"Wedge Road, Wisconsin 54107, United States",,,,https://wi-amp.com/membership/operators/,44.700663,-88.456942,zip-centroid
WAMP,wamp-2982,processor,Central Sausage,,541-815-9545,,,21430 Morrill Rd,Bend,OR,97701,"21430 Morrill Rd, Bend, Oregon 97701, United States",,,,https://wi-amp.com/membership/operators/,44.159193923252,-121.250958128605,census-exact
WAMP,wamp-1056,processor,Country Pride Meats,,608-676-4181,,,109 Church Street,Clinton,WI,53525,"109 Church Street, Clinton, Wisconsin 53525, United States",,,,https://wi-amp.com/membership/operators/,42.552800641864,-88.865136396685,census-exact
WAMP,wamp-3204,processor,Craig's Meats & Catering LLC,,,,,N9064 162,Mindoro,WI,54644,"N9064 WI 162, Mindoro, WI 54644",,,,https://wi-amp.com/membership/operators/,44.036084,-91.063408,zip-centroid
WAMP,wamp-1052,processor,Crescent Meats,,715-289-3000,,,15332 27,Cadott,WI,54727,"15332 State Highway 27, Cadott, Wisconsin 54727, United States",,,,https://wi-amp.com/membership/operators/,44.953953,-91.159107,zip-centroid
WAMP,wamp-1059,processor,Custom Meats of Marathon Inc,,715-443-3734,,,Main Street,Marathon City,WI,54448,"Main Street, Marathon City, Wisconsin 54448, United States",,,,https://wi-amp.com/membership/operators/,44.93369,-89.831664,zip-centroid
WAMP,wamp-1064,processor,D-D Meat Processing LLC,,920-946-2984,,,W4430 JM,Sheboygan Falls,WI,53085,"W4430 County Road JM, Sheboygan Falls, wi 53085, United States",,,,https://wi-amp.com/membership/operators/,43.732838,-87.855452,zip-centroid
WAMP,wamp-3154,processor,D&G Custom Meat Processing,,608-617-2470,,,51,Poynette,WI,53955,"US Highway 51, Poynette, Wisconsin 53955, United States",,,,https://wi-amp.com/membership/operators/,43.399878,-89.39869,zip-centroid
WAMP,wamp-1166,processor,Daefler's Quality Meats,,715-327-4456,,,201 Oak Street West,Frederic,WI,54837,"201 Oak Street West, Frederic, Wisconsin 54837, United States",,,,https://wi-amp.com/membership/operators/,45.65925706186,-92.470372575717,census-exact
WAMP,wamp-3004,processor,Derks Meats,,715-644-0997,,,33802 115th Ave,Boyd,WI,54726,"33802 115th Ave, Boyd, Wisconsin 54726, United States",,,,https://wi-amp.com/membership/operators/,45.009497165973,-90.98868874173,census-exact
WAMP,wamp-1277,processor,Driftless Provisions LLC,,920-860-0481,,,1201 North Main Street,Wisconsin,WI,54665,"1201 North Main Street, Wisconsin 54665, United States",,,,https://wi-amp.com/membership/operators/,43.531978,-90.928599,zip-centroid
WAMP,wamp-2532,processor,Eastman Locker LLC,,608-874-4331,,,111 Shanghai Ridge Road,Eastman,WI,53826,"111 Shanghai Ridge Road, Eastman, Wisconsin 53826, United States",,,,https://wi-amp.com/membership/operators/,43.166532679021,-91.015697947294,census-approx
WAMP,wamp-1080,processor,Edelman Meats Inc.,,(715) 623-7686,,,1128 1st Avenue,Wisconsin,WI,54409,"1128 1st Avenue, Wisconsin 54409, United States",,,,https://wi-amp.com/membership/operators/,45.14628018344,-89.160570300961,census-approx
WAMP,wamp-1084,processor,Eden Meat Market,,920-477-2711,,,East Main Street,Eden,WI,53019,"East Main Street, Eden, Wisconsin 53019, United States",,,,https://wi-amp.com/membership/operators/,43.696272,-88.302788,zip-centroid
WAMP,wamp-1282,processor,Falls Meat Service,,715-983-2211,,,East Main Street,Pigeon Falls,WI,54758,"East Main Street, Pigeon Falls, Wisconsin 54758, United States",,,,https://wi-amp.com/membership/operators/,44.557919,-91.216522,zip-centroid
WAMP,wamp-3183,processor,Farm Country Butchery,,715-532-5063,,,RoadN2559 Market Rd,Conrath,WI,54731,"Market RoadN2559 Market Rd, Conrath, Wisconsin 54731, United States",,,,https://wi-amp.com/membership/operators/,45.349837,-91.090398,zip-centroid
WAMP,wamp-1285,processor,Farm Market at SCF LLC,,715-933-0158,,,19533 40,Wisconsin,WI,54724,"19533 State Highway 40, Wisconsin 54724, United States",,,,https://wi-amp.com/membership/operators/,45.107813,-91.484409,zip-centroid
WAMP,wamp-2549,processor,Fox Bros. Piggly Wiggly,,262-644-5281,,,1566 E Sumner St,Hartford,WI,53027,"1566 E Sumner St, Hartford, WI 53027",,,,https://wi-amp.com/membership/operators/,43.317711682271,-88.350350782589,census-exact
WAMP,wamp-1291,processor,Fox Heritage Farms,,608-283-9500,,,895 19th Street,Village of Prairie du Sac,WI,53578,"895 19th Street, Village of Prairie du Sac, Wisconsin 53578, United States",,,,https://wi-amp.com/membership/operators/,43.296539490214,-89.742578615427,census-approx
WAMP,wamp-1928,processor,Fraboni's,,608-222-6632,,,Owen Road,Monona,WI,53716,"Owen Road, Monona, Wisconsin 53716, United States",,,,https://wi-amp.com/membership/operators/,43.065149,-89.315015,zip-centroid
WAMP,wamp-1295,processor,Frickin A Bar & Grill,,715-654-6510,,,W1302 A,Dorchester,WI,54425,"W1302 County Rd A, Dorchester, Wisconsin 54425, United States",,,,https://wi-amp.com/membership/operators/,45.006782,-90.341083,zip-centroid
WAMP,wamp-728,processor,"Gehrings Meat Market, Inc",,262-644-6272,,,5618 K,Wisconsin,WI,53027,"5618 County Road K, Wisconsin 53027, United States",,,,https://wi-amp.com/membership/operators/,43.316267,-88.371075,zip-centroid
WAMP,wamp-731,processor,"Geiss Meat Service, LLC",,+17155365283,,,Lake Shore Drive,Wisconsin,,,"Lake Shore Drive, Wisconsin, United States",,,,https://wi-amp.com/membership/operators/,,,
WAMP,wamp-1299,processor,Gempeler's Supermarket,,608-938-4927,,,219 North Main Street,Monticello,WI,53570,"219 North Main Street, Monticello, Wisconsin 53570, United States",,,,https://wi-amp.com/membership/operators/,42.74729924573,-89.59441470584,census-exact
WAMP,wamp-1304,processor,Glenn's Market & Catering,,920-261-2226,,,722 West Main Street,Watertown,WI,53094,"722 West Main Street, Watertown, Wisconsin 53094, United States",,,,https://wi-amp.com/membership/operators/,43.195487755084,-88.734303572388,census-exact
WAMP,wamp-1302,processor,Haen Meats,,920-766-3239,,,600 KK,Kaukauna,WI,54130,"600 County Road KK, Kaukauna, Wisconsin 54130",,,,https://wi-amp.com/membership/operators/,44.311017,-88.244079,zip-centroid
WAMP,wamp-1310,processor,Hansen's IGA Smokehouse,,608-486-2049,,,1800 162,Bangor,WI,54614,"1800 State Highway 162, Bangor, Wisconsin 54614, United States",,,,https://wi-amp.com/membership/operators/,43.904941,-90.952842,zip-centroid
WAMP,wamp-2643,processor,Harry Hansen Meat Service LLC,,262-835-9510,,,Northwestern Avenue,Wisconsin,WI,53126,"Northwestern Avenue, Wisconsin 53126, United States",,,,https://wi-amp.com/membership/operators/,42.794482,-87.997744,zip-centroid
WAMP,wamp-1318,processor,Hauber Brand Meats,,608-568-7579,,,125 North Main,Dickeyville,WI,53808,"125 North Main, Dickeyville, Wisconsin 53808, United States",,,,https://wi-amp.com/membership/operators/,42.627699886218,-90.592492039279,census-approx
WAMP,wamp-1321,processor,Headings Family Meats,,715-659-4000,,,C,Spencer,WI,54479,"County Road C, Spencer, Wisconsin 54479, United States",,,,https://wi-amp.com/membership/operators/,44.750611,-90.331989,zip-centroid
WAMP,wamp-1327,processor,"Hickory Hills Country Meats, LLC",,920-849-2618,,,2571 Hickory Hills Road W,Wisconsin,WI,53014,"W 2571 Hickory Hills Road, Wisconsin 53014, United States",,,,https://wi-amp.com/membership/operators/,44.026076,-88.176312,zip-centroid
WAMP,wamp-2778,processor,Hillcrest Meats,,920-516-7405,,,3180 Volk Lane,Wisconsin,WI,54153,"3180 Volk Lane, Wisconsin 54153, United States",,,,https://wi-amp.com/membership/operators/,44.957703881893,-87.920894509186,census-approx
WAMP,wamp-1324,processor,His Meat Company,,715-435-3250,,,,,WI,,"Wisconsin, United States",,,,https://wi-amp.com/membership/operators/,,,
WAMP,wamp-1330,processor,Hoesly's Meats,,608-527-2513,,,219 Industrial Drive,Wisconsin,WI,53574,"219 Industrial Drive, Wisconsin 53574, United States",,,,https://wi-amp.com/membership/operators/,42.818517,-89.651825,zip-centroid
